,Attention,Mediation,Raw,Delta,Theta,Alpha_1,Alpha_2,Beta_1,Beta_2,Gamma_1,Gamma_2,isConfusedReality
7527,0.4,0.6,0.5338217338217338,0.0620180792414135,0.03052046605724811,0.03516616993429702,0.0676017861936787,0.01275736929596591,0.0054814518584607565,0.0040187477344797605,0.003400303386580522,1.0
7528,0.4,0.66,0.4810744810744811,0.23048447170499078,0.05747219299251775,0.05805600630094609,0.03089257565312992,0.0038191566575355297,0.008365914716899027,0.005923939356300745,0.0014768769726618278,1.0
7529,0.27,0.56,0.5174603174603175,0.2703024432327712,0.09266187576572128,0.021184668379134176,0.019405828041982043,0.03169019690477863,0.004884624524498182,0.003444858187938687,0.0020955185573931006,1.0
7530,0.37,0.64,0.49694749694749696,0.49584646645048264,0.03210834551006804,0.006071741147324033,0.02373560714752815,0.01875769708037742,0.010214742364469447,0.001698348039675438,0.0028973789328061777,1.0
7531,0.47,0.63,0.505982905982906,0.10785363558737354,0.02878563461151645,0.05396535501582901,0.054815023143618274,0.021122427477698952,0.014023011279550399,0.005027110197439297,0.003924739358289167,1.0
7532,0.38,0.56,0.5228327228327229,0.2440692545686851,0.06069715754284299,0.00977989755852938,0.050998563296099655,0.02632951698625647,0.003735336857977582,0.004939911432417155,0.004532254295813043,1.0
7533,0.51,0.7,0.4989010989010989,0.25468119161044495,0.06994715380254905,0.08044509556167255,0.0426281159314827,0.006867551684577744,0.01852838910711106,0.005194410153586429,0.0019649658968263093,1.0
7534,0.48,0.69,0.484004884004884,0.400516621828029,0.059972371695450305,0.022718297635028355,0.017130309338772028,0.023549905176652383,0.013332587805638499,0.0036015117832400934,0.0037919613682808957,1.0
7535,0.41,0.57,0.49792429792429793,0.08438644220860876,0.07224153322129075,0.036915864996828356,0.025165427456286735,0.02821755519655358,0.010477905537184105,0.0028887125761404915,0.005968333562047748,1.0
7536,0.41,0.53,0.5333333333333333,0.11001900754626073,0.11643086191333489,0.0196145415207675,0.03919910395304997,0.01340263632319543,0.006022364615310748,0.005424574335679757,0.0036821784491679124,1.0
7537,0.48,0.44,0.4993894993894994,0.08926180845388053,0.12196350470528977,0.023100792508940086,0.10088395149624697,0.08278242139027417,0.043752548823453974,0.01033863032032872,0.013013726573771525,1.0
7538,0.43,0.57,0.5062271062271062,0.14544392773853082,0.06787719202004133,0.11988294488935022,0.033763033343134255,0.014153730888998151,0.016397557505407608,0.0036856687308777416,0.0021830481820912903,1.0
7539,0.44,0.61,0.5203907203907204,0.27304396961315164,0.07882578043310941,0.06249922442594746,0.030121613395862567,0.0368495235419447,0.014581549283533704,0.002871982580525778,0.001623006939318975,1.0
7540,0.6,0.56,0.4993894993894994,0.06641768925247496,0.09816127150045631,0.021371536103793342,0.004792946482042185,0.01781555102900892,0.017551707309068434,0.006046625990808642,0.002387036714226902,1.0
7541,0.44,0.5,0.5174603174603175,0.5986907874572898,0.3032018578455574,0.10510360574413867,0.02688534198174668,0.1856786307976868,0.02677761253264469,0.015790074042904834,0.012995182161759197,1.0
7542,0.38,0.51,0.536996336996337,0.047550145489081694,0.0071062260101702746,0.01399537064410239,0.0018802038723152764,0.003052141134602327,0.0010672391022793091,0.0003660320252673631,0.0003412171810268412,1.0
7543,0.4,0.41,0.4603174603174603,0.10265765101035136,0.031976687163477444,0.006738917320521215,0.005373134915444911,0.005393458359673152,0.004693177874601837,0.001180225145183409,0.0010711252378320841,1.0
7544,0.3,0.56,0.4852258852258852,0.13097448044568724,0.008176116311504979,0.010938331461006326,0.002376805836498966,0.0072421624405890755,0.0012124954493435204,0.0012593123971802354,0.00040130107594678495,1.0
7545,0.37,0.69,0.5267399267399268,0.25370167864255594,0.02326196852501093,0.012617221174741032,0.04633148820299908,0.02990517665238463,0.0045770943503789735,0.0009079824892712566,0.001913783319672283,1.0
7546,0.41,0.63,0.5001221001221001,0.027092122904534693,0.16442431889247403,0.18265225157359413,0.07007987916346661,0.12935496710449298,0.03192053809271731,0.017340386969868265,0.008482214054438976,1.0
7547,0.4,0.69,0.5199023199023199,0.16326208341374018,0.042173227142232574,0.017597684008137507,0.015067198604400976,0.01371169019690478,0.007123030910429102,0.00631785470759263,0.001622265162838482,1.0
7548,0.44,0.67,0.5086691086691086,0.35154223471734003,0.04952681125811852,0.04168026202358767,0.014632548964461983,0.011498677155767835,0.0088047225938043,0.002894796210909478,0.002648142035360485,1.0
7549,0.53,0.51,0.49304029304029307,0.32379903713597774,0.05343234306973404,0.012435463114428013,0.00896931983231571,0.046178267893516894,0.011560338818026617,0.003913805034714741,0.005080427114897468,1.0
7550,0.51,0.54,0.5111111111111111,0.19656703786247717,0.04250004571470368,0.04760674271307118,0.01718537807143398,0.007294607946430662,0.0070385512776176985,0.007757648269586135,0.0017186961053025892,1.0
7551,0.3,0.48,0.5286935286935287,0.030552076514518006,0.0245576063448684,0.003565815761562623,0.004282577334693007,0.0033087495024700896,0.0005804176211143167,0.0008552576546067056,0.0008055692578155425,1.0
7552,0.38,0.48,0.49694749694749696,0.3256223489391973,0.1367238682286134,0.15169133539617782,0.02628548614382183,0.07173702324928004,0.039571718650003314,0.02253631803214694,0.006030642786409171,1.0
7553,0.38,0.5,0.47741147741147744,0.011190361774020835,0.00391949557564786,0.0004963673936259127,0.001552741587021873,0.001663271756690314,0.0008417574924013913,0.00012775633014871953,0.0001683832610719412,1.0
7554,0.44,0.43,0.5274725274725275,0.18967437437172302,0.01595559523037717,0.0037322448288371938,0.011911563548825806,0.008446536021165508,0.004009439839257746,0.000908996428399421,0.0007469689158565849,1.0
7555,0.64,0.4,0.4927960927960928,0.37319444076570013,0.10665323485554985,0.019059777963185597,0.00472214382576253,0.011515534639788345,0.01121451931392814,0.0038230574827440235,0.0015302848792573334,1.0
7556,0.6,0.29,0.5199023199023199,0.06625750621497573,0.016179015454894547,0.0007883482134058614,0.009100108072387848,0.01077286881599588,0.0027647327313602378,0.0015376386878613742,0.0005696843370187262,1.0
7557,0.61,0.3,0.4835164835164835,0.33983247629101854,0.07651577489747438,0.02809074471897941,0.015438912549869163,0.035762215822621804,0.01764165684616259,0.007068676631998398,0.0025509693164158845,1.0
7558,0.56,0.29,0.48131868131868133,0.11630499354853358,0.011423356390167515,0.005127913147385348,0.0021624311272077893,0.007165367235606753,0.001792913070457837,0.0003239535514485388,0.0004331974646079897,1.0
7559,0.63,0.48,0.5091575091575091,0.32668157504070794,0.05132314975970689,0.07472957101448006,0.014445708621501784,0.009609702418580694,0.0158390195014243,0.003334338822968763,0.001482811184505773,1.0
7560,0.57,0.57,0.5123321123321123,0.19912693938144121,0.06695624853505154,0.035299751159346346,0.0451819284086808,0.01164196576994217,0.009768033514711307,0.0032755303535352254,0.0023106337367361095,1.0
7561,0.47,0.6,0.49523809523809526,0.380313378562969,0.33927724222309774,0.06749574620443183,0.13885875951779458,0.07174732504507035,0.032012918698381576,0.015486399274019584,0.011917380935602675,1.0
7562,0.48,0.64,0.5094017094017094,0.3263950113704731,0.028542598623239362,0.01404062767116828,0.023179019599551976,0.012961532157992086,0.006162758825234735,0.0022494239558328117,0.0023009906424896987,1.0
7563,0.35,0.44,0.5216117216117216,0.2207942808349194,0.12731894068226285,0.010875555584753638,0.019936847964079452,0.0108562197092084,0.007172260048973876,0.00588186088248192,0.002369234078695067,1.0
7564,0.4,0.38,0.4901098901098901,0.2678631204412475,0.0383651092082712,0.014405603695893218,0.010502394014815456,0.016109199035377303,0.006855613367716747,0.004289976451263749,0.002030984003590198,1.0
7565,0.4,0.43,0.5758241758241758,0.35111642532001924,0.06450294818279897,0.028041107979616817,0.024536070511578693,0.019205356933810962,0.006614937579275627,0.002634720824535299,0.0018781780486086127,1.0
7566,0.37,0.47,0.4998778998778999,0.9526609934123149,0.12853013097678193,0.1663203044192027,0.07840017464655216,0.07804172227295077,0.026348528930019866,0.011193381005371343,0.0049995734785237165,1.0
7567,0.47,0.57,0.4473748473748474,0.32282406478962417,0.17371886620885468,0.0460614342243858,0.12604446210140316,0.05848985038982932,0.026222113364374026,0.00940276450503294,0.009344900101252489,1.0
7568,0.35,0.7,0.5357753357753358,0.24031592635616383,0.038023329460051165,0.057920965171797865,0.04126319805764713,0.028985507246376812,0.004636047763204197,0.0033794591141720807,0.0013811878066782137,1.0
7569,0.35,0.64,0.49743589743589745,0.17754738327764766,0.09406922369783745,0.02574686868819587,0.012373747555095776,0.01761419774765283,0.00844067007542998,0.002027878256328881,0.0011987107924769029,1.0
7570,0.14,0.44,0.49963369963369964,0.06722692891278602,0.20661882415132732,0.03146750289973452,0.01081117226581284,0.047925827070309755,0.004524826376121558,0.001702910765752178,0.0013285216765632011,1.0
7571,0.17,0.54,0.49572649572649574,0.38804479575401435,0.1171739336421985,0.249091757162472,0.04728732406277442,0.029100700053850296,0.03740320548546312,0.026510452444987464,0.00509748797394881,1.0
7572,0.26,0.54,0.4905982905982906,0.20814890211555126,0.030674399932176005,0.03171495664449802,0.047625603420554996,0.020553955655451758,0.006222927772345015,0.001453988709787808,0.0018781780486086127,1.0
7573,0.29,0.54,0.5079365079365079,0.10609868536393713,0.0150536025680027,0.0040388246896061394,0.00286160735796938,0.005372854768092529,0.0018463965790003081,0.0005911265117198689,0.0003916579817003742,1.0
7574,0.51,0.83,0.4800976800976801,0.15805247697211175,0.0258688702816192,0.06878338161966141,0.03826391886802286,0.016877151085200534,0.008344035099768015,0.0013475251013305416,0.0019323277316846115,1.0
7575,0.43,0.8,0.4993894993894994,0.4196412152216769,0.13966988996886412,0.17092265209098415,0.101901739680267,0.08453279014773711,0.02187414722672814,0.01386004091244382,0.007600241819132641,1.0
7576,0.48,0.74,0.48937728937728936,0.1238371279055248,0.08310234940329844,0.054632531189026196,0.0293791688751523,0.013465383624827328,0.016280866214042216,0.004407086420566741,0.0012906910760580514,1.0
7577,0.44,0.77,0.5399267399267399,0.019521393264492464,0.014799262580270863,0.004065102963386335,0.006711501793175608,0.0083669312355131,0.00151334018489492,0.0009890976195244118,0.0007098800918319283,1.0
7578,0.47,0.6,0.4905982905982906,0.24960477673385525,0.055107662283042175,0.016759699055369053,0.02221925025887221,0.010969539462901828,0.009205241140730305,0.003955883508533565,0.0017936155298323955,1.0
7579,0.44,0.47,0.5203907203907204,0.05041906152920565,0.020034344210108104,0.003876775334628268,0.005948406497717106,0.008793987497366018,0.0018117538518762075,0.0008197697851209503,0.0011601384154912601,1.0
7580,0.41,0.47,0.5172161172161173,0.09336552129488436,0.00733895541070921,0.002770168027662263,0.007668321023177053,0.006831027135866638,0.001331617809279024,0.00018808570827450374,0.0004198454879591133,1.0
7581,0.4,0.38,0.49572649572649574,0.009854914529106015,0.017161133525168855,0.0025103050980581085,0.0017720331474435815,0.005785863126595022,0.0012592935193181825,0.0009378936935521076,0.00046806095919116694,1.0
7582,0.23,0.38,0.5562881562881563,0.12970966509132326,0.032962129939473735,0.011137608370506142,0.014740719689333678,0.006503242724356723,0.0014002954963846972,0.0015021508183756188,0.000892357106033239,1.0
7583,0.24,0.41,0.5255189255189255,0.09506068666810454,0.029550981868717345,0.0027665182674150137,0.01786390352744734,0.010070473648474632,0.002965295888394504,0.001691250465778287,0.0007558702336225025,1.0
7584,0.24,0.4,0.5177045177045178,0.1844249113632838,0.08317848516433189,0.031183551552498516,0.05206847010210333,0.016007117604364216,0.01253155071178649,0.0026752783896618767,0.005104905738753741,1.0
7585,0.23,0.43,0.48424908424908425,0.31925992914107837,0.09332083243981867,0.018009376964027234,0.013323683193514476,0.04245089087120414,0.006642894867831918,0.005453978570396526,0.0024567637033932567,1.0
7586,0.54,0.43,0.5052503052503052,0.14966645350971125,0.0026999935168238423,0.002836593664162201,0.0009361684552532129,0.006422701411814287,0.001996515063204744,0.0006438513463844198,0.0006609228441193815,1.0
7587,0.6,0.4,0.49743589743589745,0.03985126941904009,0.008987012037097066,0.002115401039305728,0.002679683866139711,0.00417784645641638,0.0014549945392122244,0.0011305421279033513,0.0007454853628955987,1.0
7588,0.6,0.29,0.5135531135531135,0.5195422044465298,0.33880546648114807,0.05702385410302397,0.09343590540371773,0.15320549741284448,0.04059823735373324,0.01431631352011782,0.01729006798381444,1.0
7589,0.67,0.5,0.4976800976800977,0.043305421123728156,0.0053457943303793325,0.010169691952935612,0.004616923211569154,0.004046732691812414,0.0016190916676948061,0.0007518358635339327,0.00035976159303916953,1.0
7590,0.48,0.48,0.5010989010989011,0.12895213806516548,0.06224181582127712,0.0108032903318581,0.03364601228622761,0.02801526538830746,0.0067352754734961865,0.0049759062714669925,0.0017424329526783695,1.0
7591,0.35,0.48,0.494993894993895,0.021059907194740952,0.03978143384583672,0.006520661657735703,0.009662595841720661,0.0019217531783381331,0.002079779161731091,0.0009460052065774231,0.00040575173482974375,1.0
7592,0.38,0.51,0.5296703296703297,0.08641408198092182,0.02172395965802077,0.00460745733612759,0.008467801017001488,0.008529886914378029,0.0036842844180052232,0.0012856748145125107,0.00026036354465308967,1.0
7593,0.38,0.29,0.48717948717948717,0.07179958705569703,0.040497575458352246,0.008098088036596876,0.003960031900530135,0.02785886539767273,0.006904234739118993,0.006261074116415421,0.0010399706256513724,1.0
7594,0.38,0.27,0.48205128205128206,0.5357998998540695,0.4670772678233318,0.102936378109322,0.12336379486503736,0.1017920442040692,0.04372398376775516,0.027930474193981765,0.005807368065780738,1.0
7595,0.34,0.69,0.5089133089133089,0.09774116691450893,0.020371801840889558,0.006307515659296341,0.021047072949353485,0.011750602889185455,0.00756366208876196,0.0021622251908106696,0.0010221679901195372,0.0
7596,0.51,0.77,0.4981684981684982,0.07514476384353523,0.011331262041668537,0.025065823426059144,0.009939906245482643,0.00582613378286624,0.005056622625833628,0.001176169388670751,0.001054064378780742,0.0
7597,0.43,0.63,0.513064713064713,0.1250625912065819,0.326014326156956,0.04846078661092753,0.037922689399563975,0.02325583573318349,0.017520103417656974,0.015453953221918322,0.003525663611783861,0.0
7598,0.51,0.37,0.514041514041514,0.02343313871724919,0.03755022383581273,0.001143834861487949,0.0034948977835818473,0.011198052024068742,0.009287897472114124,0.005579707022288917,0.0011030216264932887,0.0
7599,0.4,0.34,0.504029304029304,0.010679541851287076,0.008555465234383441,0.004935935758380032,0.0005428203648106865,0.0006330921776591511,0.001195477969352734,0.0006332049855386931,0.00029151815683380126,0.0
7600,0.35,0.26,0.48766788766788766,0.01727883073950328,0.00626840016823011,0.0034271248721671472,0.004522519669862948,0.0014385053030835147,0.0011316624193872856,0.00039087353390739185,0.0002225329441479399,0.0
7601,0.53,0.4,0.5316239316239316,0.5221157278301001,0.26719529487646226,0.1263824379376519,0.21384663947975782,0.061367797522886375,0.0979447138541128,0.054781103216468396,0.014215404472170401,0.0
7602,0.38,0.63,0.505006105006105,0.03993930702547667,0.03083032863053709,0.01915759153781188,0.008564171299159908,0.0038163470768654444,0.0026061055071604088,0.003994920164967896,0.0013455825356145433,0.0
7603,0.47,0.64,0.5296703296703297,0.01958622324974806,0.03143642248365491,0.014482248661085453,0.013742598909835767,0.0013083280653695768,0.009229551826431428,0.005824573321740629,0.0007469689158565849,0.0
7604,0.48,0.64,0.4857142857142857,0.09081293522172738,0.020617165123172035,0.020623335253107222,0.017733115287375197,0.018800777317318725,0.00543283048705851,0.0026357347636634634,0.00035827804007818325,0.0
7605,0.5,0.61,0.5225885225885226,0.033535517120035115,0.01814491394830415,0.003933711594485358,0.011478880649339027,0.004651729062770715,0.006599743400712425,0.0017460031786991669,0.0009843373896143875,0.0
7606,0.47,0.51,0.49523809523809526,0.036014696478369614,0.02032758325478716,0.0047315491845340675,0.001427853568306371,0.001038608321041418,0.0010635924994241406,0.00046539805982747826,0.0002967105921972532,0.0
7607,0.38,0.5,0.5321123321123321,0.0038403567919499827,0.012662474212751244,0.005957138675560403,0.0033149410322043916,0.0021156142445739974,0.0018050684133083987,0.0009313030892190387,0.0002462697915237202,0.0
7608,0.44,0.5,0.5010989010989011,0.129441768420734,0.020992856869756316,0.014964017013722368,0.024938268934056176,0.006808550490505959,0.00954255190483339,0.0043761612771577255,0.00043542279404946906,0.0
7609,0.3,0.5,0.5174603174603175,0.026034662600287826,0.028692542851300875,0.010100346508237873,0.011649987068681526,0.008926037788860013,0.003502562042389327,0.0038691917130755055,0.0008233718933473777,0.0
7610,0.38,0.56,0.48595848595848595,0.13188739763105684,0.028607430384818062,0.008183492426382511,0.009580976112953837,0.013348317763573786,0.0025082549972133875,0.002867419854449038,0.0008604607173720342,0.0
7611,0.48,0.67,0.54993894993895,0.5417655197813438,0.04766796828895682,0.08238968782140701,0.05391032253560046,0.028360843810727916,0.023377155370200083,0.006263608964235832,0.006029159233448185,0.0
7612,0.4,0.6,0.494993894993895,0.4018936914370184,0.1141800361395512,0.01461801974228313,0.08009452154613333,0.021947507667813913,0.020326772081851647,0.020932266331390795,0.004293402269094254,0.0
7613,0.38,0.63,0.504029304029304,0.13939027020481987,0.11808058089258375,0.10035964737476395,0.03418883265103829,0.054281098546042,0.014100805473793993,0.006423304376921731,0.002408548232161203,0.0
7614,0.41,0.7,0.4700854700854701,0.06223754261562504,0.0917851508668339,0.07085206572780234,0.044272310949532455,0.04301655311278125,0.014558454132117636,0.007312022022757864,0.0011571713095692875,0.0
7615,0.47,0.74,0.5443223443223443,0.17492189500317212,0.007512505049396816,0.035909261120636984,0.011698172209760736,0.020642925710004447,0.009069709067946543,0.0047857926849361595,0.0009160939534090193,0.0
7616,0.56,0.75,0.5196581196581197,0.148812564404302,0.010100123512817572,0.0029358671428873838,0.008151155804195254,0.002026644190021306,0.005282712002854075,0.0018970801087956684,0.0004836382652815227,0.0
7617,0.74,0.67,0.5032967032967033,0.17726031509390888,0.02309772806234488,0.003914732841199662,0.012971636652568416,0.010395448479314463,0.008305745769788746,0.003168559775513877,0.0008404327523987197,0.0
7618,0.84,0.63,0.4669108669108669,0.1478469255577712,0.013676509457956603,0.006003855606725194,0.006355521771325121,0.011862049589098827,0.004582564254661726,0.002928763171702987,0.0008649113762549931,0.0
7619,0.7,0.48,0.5181929181929182,0.23432255818617306,0.032232689504070274,0.005476830227022387,0.018037960057468157,0.004371707522652244,0.004313931177664315,0.003490485448706087,0.0009554081068751554,0.0
7620,0.51,0.34,0.5374847374847375,0.029063257164407077,0.04065815874472411,0.0012197498746307355,0.008464850906323169,0.004593664395588958,0.0037389834608327504,0.005610632165697933,0.0005926794079140133,0.0
7621,0.44,0.4,0.5103785103785103,0.03126394506856969,0.027801854188381152,0.017596224104038605,0.019948648406792727,0.010364543091943528,0.006900588136263824,0.0032081034015122903,0.0006379277732240944,0.0
7622,0.34,0.38,0.4593406593406593,0.20899900736968102,0.14862830953675213,0.03536836665199463,0.06404690282630436,0.03702465407038,0.01818256960301258,0.013054973244681255,0.003038316464099873,0.0
7623,0.38,0.4,0.5184371184371185,0.014760803841365818,0.005575199025196282,0.0013796093734602575,0.0032038201966543777,0.0005516143382266863,0.0011176837751091398,0.000545499250952469,0.00016319082570848925,0.0
7624,0.34,0.51,0.5382173382173382,0.1882466011555882,0.06548972084108405,0.020866409285574032,0.02094185233516011,0.01083374306384772,0.00481230023453734,0.004457783376974963,0.0018002915181568337,0.0
7625,0.24,0.44,0.5091575091575091,0.17099501414529736,0.17558701835403795,0.08297583931711526,0.027023013813401567,0.08307742736063309,0.016588396388161425,0.009357644213829622,0.0021622784406374828,0.0
7626,0.4,0.54,0.5216117216117216,0.46416957707894246,0.006574938035797106,0.002538043275937204,0.014111362744625636,0.008747161152864601,0.004604443871792737,0.002450183903209371,0.001572566138645442,0.0
7627,0.29,0.54,0.47619047619047616,0.18998666823065852,0.03427472375851332,0.011044904460226008,0.017097858121310518,0.006521036735267261,0.0033700688053182057,0.0028522107675265714,0.0017632026941321773,0.0
7628,0.38,0.5,0.5257631257631258,0.0269316876102835,0.0410973523705983,0.007544054431064423,0.010327354114568532,0.0050225937112219335,0.0048736847159326765,0.0034514487922717558,0.00045767608846426306,0.0
7629,0.48,0.54,0.49523809523809526,0.08352473314388852,0.01727749822543832,0.005433033104055395,0.015604118747855023,0.0023263327948303716,0.0048791546202154295,0.005280088009916324,0.0008300478816718158,0.0
7630,0.43,0.5,0.5355311355311355,0.014099386637707592,0.004592083543205382,0.0021183208475035274,0.002230283672809125,0.0020107232328908245,0.0013753770435410459,0.00032243264275629214,0.0002670395329775279,0.0
7631,0.44,0.6,0.5006105006105006,0.023332992786718177,0.0063468632232689505,0.009636097004787755,0.002830139510733978,0.000666807145700171,0.000975466263757569,0.0011787042364911622,0.00011645890743742188,0.0
7632,0.43,0.67,0.5064713064713064,0.09033415190649347,0.034351524460691174,0.025268750095806206,0.005851052845332581,0.004743508697993491,0.004343104000505662,0.0016273723007039272,0.0006609228441193815,0.0
7633,0.4,0.83,0.47374847374847373,0.01459708920933905,0.003105940085478184,0.011709160825225391,0.0024004067219255175,0.0016567160684601157,0.001338303247846833,0.0017921374090306488,8.604607173720343e-05,0.0
7634,0.48,0.74,0.544078144078144,0.10296389070723964,0.029221503531668653,0.00380888979402943,0.00864579102792673,0.004687317084591791,0.01499422317331027,0.002991627397649182,0.00044432411181538666,0.0
7635,0.57,0.7,0.526007326007326,0.3422934931632114,0.28657234476533394,0.37202736152262156,0.21488507843852608,0.12128210531244879,0.09919428309915053,0.06733671144052866,0.006003938833111419,0.0
7636,0.66,0.63,0.5010989010989011,0.1062931753197039,0.05394733998606948,0.010499630279286954,0.013348267449167135,0.0035915806232586452,0.010459064755765735,0.0027117801982757964,0.0006616646205998746,0.0
7637,0.57,0.37,0.4800976800976801,0.018545916404634967,0.014563873415154341,0.0020570048753497383,0.002840956583221147,0.001677319660040739,0.001179068256504476,0.0005566525813622779,0.0001913783319672283,0.0
7638,0.43,0.47,0.5145299145299145,0.13504186831440776,0.04228693207792445,0.01409683397897592,0.020392148378766677,0.0042284189084779095,0.00742752224883567,0.0028917543935249846,0.0017646862470931633,0.0
7639,0.43,0.27,0.5619047619047619,0.06438853593965009,0.041775592337883194,0.007758660333602686,0.00494635223731477,0.008349137224602562,0.008840580855213456,0.005328250118504136,0.001583692785852839,0.0
7640,0.43,0.38,0.4778998778998779,0.39131278197575053,0.10767026233590499,0.07486315223952938,0.0734085873788365,0.037479806138933765,0.028204042016158098,0.01085726018438483,0.006649284371140444,0.0
7641,0.53,0.56,0.47741147741147744,0.02566132260737624,0.003529840065031244,0.00477680621159996,0.0021506306844945133,0.0009674322773992649,0.0011140371722539713,0.0005160950162357003,0.00017209214347440685,0.0
7642,0.6,0.6,0.4976800976800977,0.13408127460291633,0.016660100372865746,0.007616319683959961,0.019098033161210764,0.008485870150546698,0.006103197645266983,0.00515131774063944,0.0008953242119552115,0.0
7643,0.56,0.83,0.5435897435897435,0.3465871553384466,0.08796506399227338,0.0944411961578244,0.17924085785285043,0.013424176441666082,0.02498044509218916,0.006664114919860786,0.0029077638035330815,0.0
7644,0.61,0.91,0.516971916971917,0.05484238367495204,0.016323972624373084,0.03580487797756565,0.01520192032537754,0.0039774297019503175,0.00923866833356935,0.004471978524769265,0.00037014646376607336,0.0
7645,0.57,0.93,0.5301587301587302,0.10885660843319547,0.02019426255533557,0.022374490219737465,0.023035447546540456,0.006404907400903748,0.0051496109986404245,0.0025591823594870483,0.0016415513513313032,0.0
7646,0.64,0.84,0.4932844932844933,0.023393786663942293,0.02038643054606629,0.007151340228460392,0.008271126971780224,0.008199292922198028,0.00996677337031799,0.004475527311717841,0.0008916153295527459,0.0
7647,0.7,0.77,0.5103785103785103,0.16389676140168988,0.015535684897690492,0.011137608370506142,0.014669917033054024,0.008954133595560862,0.005737929592607606,0.0022610842558067027,0.0007484524688175712,0.0
7648,0.64,0.61,0.48205128205128206,0.0581855424087745,0.020102168206836593,0.0041030604699577285,0.010206399576757454,0.006179204420406921,0.004016125277825555,0.0017064595527007537,0.0007284245038442567,0.0
7649,0.74,0.61,0.5333333333333333,0.281670393760177,0.040796134032186473,0.06011228122424638,0.04413562248810368,0.028805694083491373,0.022059516205199206,0.006767029741369477,0.0031644184657837054,0.0
7650,0.56,0.64,0.5411477411477411,0.027183187591994885,0.16843457893433209,0.07098053728850552,0.04468237633381879,0.03100559574816792,0.02475557124945377,0.01411099084666452,0.0014509147958445682,0.0
7651,0.56,0.6,0.5020757020757021,0.20811686550805142,0.020350856194841054,0.008609784423261236,0.008911300988975437,0.0032066680714570015,0.00624663069090361,0.0059208975389162515,0.0006067731610433827,0.0
7652,0.6,0.69,0.4778998778998779,0.0835486975353254,0.010551951020435303,0.014759630439876404,0.009555408487075073,0.007305846269111002,0.004031319456388757,0.0024451142075685487,0.0012454427107479703,0.0
7653,0.56,0.66,0.5252747252747253,0.02521861200767365,0.014221761196362107,0.009460178560870336,0.016909051037898106,0.011248624476130271,0.004972142993022226,0.001963493121690439,0.0005147928774622343,0.0
7654,0.6,0.7,0.5533577533577534,0.04932981687421091,0.025928382514042725,0.01568958935087554,0.016209874807136513,0.0045000117065861255,0.006328679255144901,0.004678822106914811,0.0004287468057250309,0.0
7655,0.51,0.66,0.5028083028083028,0.4148248770563655,0.1162563148629307,0.02542568978643793,0.023919497379810032,0.013265903397251293,0.0156463573172429,0.01931706130022484,0.002766084495758893,0.0
7656,0.6,0.61,0.5277167277167277,0.04455762364049377,0.007978296321046883,0.005197258592083086,0.007233671383238061,0.0037198848071925265,0.004710195354592623,0.003700877817800208,0.0003931415346613605,0.0
7657,0.54,0.63,0.5047619047619047,0.07258990745961054,0.02100283098692227,0.010507659751830902,0.022996112737496202,0.0022439184285078786,0.005376308142803399,0.005520391583291297,0.0013248127941607355,0.0
7658,0.48,0.53,0.5340659340659341,0.2691909999836033,0.164342198661141,0.013721638625558688,0.07966872223822931,0.024829200908431083,0.017554746144781072,0.014491218019726186,0.001746141835080835,0.0
7659,0.54,0.6,0.5025641025641026,0.11210870247955775,0.024921329150853534,0.011466086792758583,0.012496668833359065,0.009805436538596614,0.007194747433247415,0.0023675478642639688,0.000931671259499375,0.0
7660,0.43,0.53,0.5089133089133089,0.012295750861141487,0.009802562350699933,0.003833708163710726,0.0026275652441560765,0.0018927208447472549,0.0019041344575404758,0.0007411895026882061,0.00018321879068180385,0.0
7661,0.34,0.53,0.4905982905982906,0.014256290337431244,0.030052347491592652,0.0022504421684539544,0.043329258902696496,0.0009814801807496898,0.0035803562366329214,0.002885670758755998,0.0006891103503781206,0.0
7662,0.4,0.5,0.5081807081807082,0.25462670415202,0.16411545373090164,0.02144015159644163,0.03602871834408321,0.014460911708927443,0.026451849344249642,0.025313497304189345,0.0017587520352492184,0.0
7663,0.43,0.63,0.505982905982906,0.10666626305586352,0.03255950807654138,0.0870803596911719,0.07418938333836492,0.02790569174217415,0.02653085907277829,0.015235449339798885,0.0013975068892490626,0.0
7664,0.41,0.51,0.5326007326007326,0.016714027871848523,0.03711402244508833,0.006891477298856238,0.0021604643867555763,0.011435929854135937,0.005895949049664908,0.00604611902124456,0.0006846596914951618,0.0
7665,0.41,0.44,0.5010989010989011,0.004991656607928682,0.009081101209029236,0.004685562205418726,0.002420074126447644,0.002700007023951675,0.0008678914795300988,0.0006641301289477086,0.0001305526605667914,0.0
7666,0.4,0.57,0.494993894993895,0.04958030782891443,0.023552215334540202,0.020827721826953187,0.004601189287951453,0.0071447636440261295,0.004153480652036901,0.0027599423068636075,0.0012751137699676955,0.0
7667,0.17,0.35,0.47374847374847373,0.03260973484031517,0.06992188603906196,0.004863670505484495,0.015702455770465654,0.0013289316569502002,0.003138509524015007,0.002526736307385786,0.00043690634701045534,0.0
7668,0.14,0.48,0.5338217338217338,0.03994763149829159,0.02004830797414044,0.006217001605164557,0.013916655439856585,0.004168481187516096,0.003343934818189498,0.0027594353372995253,0.0009791449542509356,0.0
